0.00000,0.82641
0.00100,1.31861
0.00200,1.01206
0.00300,1.01309
0.00400,1.50847
0.00500,1.56836
0.00600,1.51957
0.00700,1.46000
0.00800,1.55612
0.00900,1.66908
0.01000,1.80060
0.01100,0.88360
0.01200,1.33979
0.01300,1.47179
0.01400,1.18785
0.01500,1.09839
0.01600,0.52186
0.01700,0.94643
0.01800,0.45175
0.01900,0.52358
0.02000,0.34536
0.02100,-0.12853
0.02200,-0.14507
0.02300,-0.40193
0.02400,-0.17835
0.02500,-0.58157
0.02600,-0.28447
0.02700,-0.43781
0.02800,-0.41389
0.02900,-0.49367
0.03000,-0.76549
0.03100,-0.36469
0.03200,-0.15437
0.03300,-0.34245
0.03400,-0.39183
0.03500,0.10710
0.03600,0.09888
0.03700,0.06668
0.03800,-0.11164
0.03900,-0.10210
0.04000,-0.01768
0.04100,0.17440
0.04200,0.06246
0.04300,-0.08198
0.04400,0.04804
0.04500,0.17963
0.04600,-0.25981
0.04700,0.17557
0.04800,-0.04452
0.04900,-0.08475
0.05000,-0.38440
0.05100,-0.49723
0.05200,-0.51899
0.05300,-0.67903
0.05400,-1.04721
0.05500,-0.89078
0.05600,-1.11953
0.05700,-0.77098
0.05800,-0.95913
0.05900,-1.44643
0.06000,-1.13672
0.06100,-1.06994
0.06200,-1.15436
0.06300,-1.02050
0.06400,-1.50640
0.06500,-1.37059
0.06600,-0.84038
0.06700,-1.19120
0.06800,-0.70878
0.06900,-1.06680
0.07000,-0.52545
0.07100,-0.04226
0.07200,-0.14430
0.07300,0.03839
0.07400,0.27415
0.07500,0.37243
0.07600,0.81426
0.07700,1.19117
0.07800,1.41120
0.07900,1.37014
0.08000,1.99568
0.08100,1.56041
0.08200,1.82540
0.08300,2.37324
0.08400,1.81732
0.08500,2.00098
0.08600,2.10538
0.08700,1.70251
0.08800,2.00171
0.08900,1.79077
0.09000,1.33840
0.09100,1.26605
0.09200,0.81912
0.09300,1.20576
0.09400,0.80052
0.09500,0.49971
0.09600,0.10993
0.09700,-0.29074
0.09800,-0.60352
0.09900,-0.13974
0.10000,-0.81538
0.10100,-0.91930
0.10200,-0.99104
0.10300,-1.22414
0.10400,-1.36034
0.10500,-1.47154
0.10600,-1.36318
0.10700,-1.31984
0.10800,-1.61011
0.10900,-1.99903
0.11000,-1.54533
0.11100,-1.56800
0.11200,-1.38462
0.11300,-1.49973
0.11400,-0.84203
0.11500,-0.96691
0.11600,-0.93403
0.11700,-0.67413
0.11800,-0.52360
0.11900,-0.74048
0.12000,-0.47644
0.12100,-0.02375
0.12200,0.24188
0.12300,0.14332
0.12400,0.06603
0.12500,-0.11669
0.12600,0.33251
0.12700,-0.04773
0.12800,0.18567
0.12900,0.58596
0.13000,0.11811
0.13100,0.51060
0.13200,0.25451
0.13300,0.37154
0.13400,-0.02706
0.13500,0.16707
0.13600,-0.16827
0.13700,0.07566
0.13800,0.09302
0.13900,-0.38124
0.14000,-0.20265
0.14100,-0.67193
0.14200,0.17849
0.14300,-0.20474
0.14400,-0.16520
0.14500,-0.02984
0.14600,-0.30591
0.14700,0.27250
0.14800,0.02524
0.14900,0.18941
0.15000,0.33103
0.15100,0.44718
0.15200,0.79393
0.15300,0.92351
0.15400,0.79831
0.15500,0.91981
0.15600,0.79312
0.15700,1.28621
0.15800,1.04639
0.15900,0.78739
0.16000,1.24982
0.16100,1.31459
0.16200,1.27162
0.16300,1.21146
0.16400,1.30417
0.16500,0.76189
0.16600,0.65960
0.16700,0.73621
0.16800,0.72630
0.16900,0.64013
0.17000,0.51584
0.17100,0.13405
0.17200,-0.13427
0.17300,-0.11411
0.17400,-0.61139
0.17500,-0.79040
0.17600,-1.17845
0.17700,-1.63506
0.17800,-1.32758
0.17900,-1.60712
0.18000,-2.03302
0.18100,-2.25946
0.18200,-1.81661
0.18300,-1.72319
0.18400,-1.89715
0.18500,-1.94413
0.18600,-1.89818
0.18700,-1.76006
0.18800,-1.58883
0.18900,-1.48239
0.19000,-1.44409
0.19100,-1.34465
0.19200,-1.18275
0.19300,-0.88280
0.19400,-0.62622
0.19500,-0.32838
0.19600,-0.19943
0.19700,-0.09142
0.19800,-0.06974
0.19900,0.47283
0.20000,0.22973
0.20100,0.90364
0.20200,0.91924
0.20300,1.52242
0.20400,1.31722
0.20500,1.45203
0.20600,1.79474
0.20700,1.56595
0.20800,1.47062
0.20900,1.17537
0.21000,1.49317
0.21100,1.75826
0.21200,1.64976
0.21300,1.02603
0.21400,1.10740
0.21500,1.03361
0.21600,0.82712
0.21700,0.68804
0.21800,0.61453
0.21900,0.48653
0.22000,0.54765
0.22100,0.07667
0.22200,0.28793
0.22300,-0.73766
0.22400,-0.63046
0.22500,-0.24425
0.22600,-0.28083
0.22700,-0.43692
0.22800,-0.49102
0.22900,-0.13035
0.23000,-0.18294
0.23100,-0.41937
0.23200,-0.32342
0.23300,-0.38047
0.23400,-0.36793
0.23500,-0.14621
0.23600,-0.02941
0.23700,-0.17076
0.23800,0.20950
0.23900,-0.03403
0.24000,0.33302
0.24100,0.31963
0.24200,-0.21026
0.24300,0.11875
0.24400,0.03144
0.24500,0.22376
0.24600,-0.06750
0.24700,-0.15462
0.24800,-0.08318
0.24900,-0.09270
0.25000,0.01073
0.25100,-0.51495
0.25200,-0.24794
0.25300,-0.51626
0.25400,-0.73237
0.25500,-0.97330
0.25600,-1.08189
0.25700,-1.34780
0.25800,-0.84025
0.25900,-1.24728
0.26000,-1.55836
0.26100,-1.09702
0.26200,-1.65531
0.26300,-1.58313
0.26400,-1.15469
0.26500,-0.90929
0.26600,-0.90813
0.26700,-0.90982
0.26800,-0.53366
0.26900,-0.83967
0.27000,-0.32083
0.27100,-0.10712
0.27200,0.03045
0.27300,0.09379
0.27400,0.51379
0.27500,0.62459
0.27600,0.86643
0.27700,1.40882
0.27800,1.24607
0.27900,1.66853
0.28000,1.67604
0.28100,1.84406
0.28200,2.08934
0.28300,1.95098
0.28400,1.52462
0.28500,1.79272
0.28600,1.76508
0.28700,1.89254
0.28800,1.74158
0.28900,1.83429
0.29000,1.44042
0.29100,1.24973
0.29200,1.17057
0.29300,0.70310
0.29400,0.83324
0.29500,0.31914
0.29600,0.32522
0.29700,0.09941
0.29800,-0.46399
0.29900,-0.79848
0.30000,-0.95991
0.30100,-0.50578
0.30200,-0.93150
0.30300,-1.09833
0.30400,-1.54944
0.30500,-1.49674
0.30600,-1.63689
0.30700,-1.87943
0.30800,-1.18246
0.30900,-1.54084
0.31000,-1.16620
0.31100,-1.66080
0.31200,-0.89838
0.31300,-1.58022
0.31400,-1.01275
0.31500,-0.90983
0.31600,-1.21552
0.31700,-0.88778
0.31800,-0.38465
0.31900,-0.44339
0.32000,0.01447
0.32100,-0.49019
0.32200,-0.10773
0.32300,0.06901
0.32400,0.01488
0.32500,0.31216
0.32600,0.63696
0.32700,0.14890
0.32800,0.45940
0.32900,0.68039
0.33000,0.43578
0.33100,0.30674
0.33200,0.29722
0.33300,0.06673
0.33400,0.09471
0.33500,0.35722
0.33600,0.24937
0.33700,0.11093
0.33800,-0.45806
0.33900,-0.20044
0.34000,0.00714
0.34100,-0.08091
0.34200,0.05419
0.34300,-0.12801
0.34400,-0.08470
0.34500,0.28932
0.34600,-0.43356
0.34700,0.28298
0.34800,0.24323
0.34900,0.33425
0.35000,0.54754
0.35100,0.51867
0.35200,0.25864
0.35300,0.55037
0.35400,0.79527
0.35500,0.99068
0.35600,1.08129
0.35700,1.17340
0.35800,1.14531
0.35900,1.16023
0.36000,1.50415
0.36100,1.35083
0.36200,1.06742
0.36300,1.72089
0.36400,1.25392
0.36500,1.34109
0.36600,1.14886
0.36700,1.04499
0.36800,0.67668
0.36900,0.44705
0.37000,0.49309
0.37100,0.20492
0.37200,0.13065
0.37300,-0.12534
0.37400,-0.52112
0.37500,-0.89576
0.37600,-0.89119
0.37700,-1.59071
0.37800,-1.33780
0.37900,-1.11482
0.38000,-1.62350
0.38100,-1.72628
0.38200,-2.00045
0.38300,-2.25510
0.38400,-2.08766
0.38500,-1.95411
0.38600,-2.03146
0.38700,-2.03928
0.38800,-1.41989
0.38900,-1.92026
0.39000,-1.60484
0.39100,-1.17819
0.39200,-0.69901
0.39300,-0.89600
0.39400,-0.59207
0.39500,-0.55194
0.39600,-0.37759
0.39700,0.57286
0.39800,0.32349
0.39900,0.69864
0.40000,0.59575
0.40100,0.73560
0.40200,0.86470
0.40300,1.31749
0.40400,1.13751
0.40500,1.26210
0.40600,1.56057
0.40700,1.17256
0.40800,1.70100
0.40900,1.80527
0.41000,1.54666
0.41100,1.60666
0.41200,1.24484
0.41300,1.05779
0.41400,0.99403
0.41500,0.77415
0.41600,0.79156
0.41700,0.83967
0.41800,0.68448
0.41900,0.41691
0.42000,0.14603
0.42100,0.30600
0.42200,-0.26774
0.42300,0.25754
0.42400,-0.05596
0.42500,-0.22785
0.42600,-0.15548
0.42700,-0.48756
0.42800,-0.13007
0.42900,-0.39066
0.43000,-0.44862
0.43100,-0.20372
0.43200,-0.29740
0.43300,-0.39159
0.43400,0.02434
0.43500,-0.04320
0.43600,-0.24080
0.43700,0.22904
0.43800,0.03563
0.43900,-0.46554
0.44000,0.13129
0.44100,0.31983
0.44200,0.37678
0.44300,0.33797
0.44400,-0.22240
0.44500,0.24949
0.44600,-0.10944
0.44700,0.26090
0.44800,-0.11596
0.44900,-0.14118
0.45000,-0.29065
0.45100,-0.44370
0.45200,-0.66774
0.45300,-0.58373
0.45400,-0.64786
0.45500,-0.71767
0.45600,-1.08054
0.45700,-1.26271
0.45800,-1.03903
0.45900,-1.33922
0.46000,-1.41329
0.46100,-1.20967
0.46200,-1.49903
0.46300,-1.35823
0.46400,-1.21271
0.46500,-1.39358
0.46600,-0.93815
0.46700,-0.69389
0.46800,-0.79356
0.46900,-0.76427
0.47000,-0.30601
0.47100,-0.16604
0.47200,0.13193
0.47300,0.18161
0.47400,0.55182
0.47500,0.77176
0.47600,1.03389
0.47700,1.02013
0.47800,1.42246
0.47900,1.77391
0.48000,2.05593
0.48100,1.89890
0.48200,1.90172
0.48300,1.91106
0.48400,2.05080
0.48500,1.77193
0.48600,2.06994
0.48700,1.74879
0.48800,1.65226
0.48900,1.80366
0.49000,1.73802
0.49100,1.54272
0.49200,1.26540
0.49300,0.98904
0.49400,0.66848
0.49500,0.51146
0.49600,0.56047
0.49700,0.24471
0.49800,-0.41063
0.49900,-0.60310
0.50000,-0.71412
0.50100,-0.82232
0.50200,-1.02106
0.50300,-1.24103
0.50400,-1.48181
0.50500,-1.49666
0.50600,-1.39859
0.50700,-1.80369
0.50800,-1.72132
0.50900,-1.44549
0.51000,-1.73236
0.51100,-1.17337
0.51200,-1.35205
0.51300,-1.18966
0.51400,-0.96339
0.51500,-1.39629
0.51600,-1.04698
0.51700,-0.87685
0.51800,-0.49525
0.51900,-0.28188
0.52000,-0.44105
0.52100,-0.05010
0.52200,0.26815
0.52300,0.08314
0.52400,0.07788
0.52500,0.51889
0.52600,0.39783
0.52700,0.43315
0.52800,0.32030
0.52900,0.35740
0.53000,-0.06071
0.53100,0.25056
0.53200,0.40247
0.53300,0.15255
0.53400,0.01101
0.53500,-0.00723
0.53600,0.41679
0.53700,0.23284
0.53800,0.16986
0.53900,-0.15824
0.54000,-0.14113
0.54100,-0.36912
0.54200,-0.26459
0.54300,-0.30293
